OrderID,Date,CustomerID,Region,ProductName,Category,Quantity,UnitPrice,TotalAmount,OrderStatus,SalesAgent
104374,2025-02-18,CUST1423,North,Backpack,Stationery,5,355.05,1775.25,Completed,Meera
104375,2025-06-03,CUST0609,West,T-Shirt,Fashion,6,1441.53,8649.18,Returned,Sneha
104376,2025-11-06,CUST1175,East,Television,Home Appliances,7,13439.21,94074.47,Completed,Sneha
104377,2025-08-10,CUST0976,West,Laptop,Electronics,2,1916.03,3832.06,Cancelled,Sneha
104378,2025-08-04,CUST1013,East,Headphones,Electronics,8,2425.21,19401.68,Completed,Amit
104379,2025-09-16,CUST0430,East,Book,Stationery,10,281.41,2814.1,Cancelled,Neha
104380,2025-04-01,CUST0994,North,Jacket,Fashion,6,2167.13,13002.78,Completed,Arjun
104381,2025-06-26,CUST0772,West,Smartphone,Electronics,5,3859.49,19297.45,Completed,Neha
104382,2025-07-04,CUST0284,North,Refrigerator,Home Appliances,5,12849.69,64248.45,Cancelled,Meera
104383,2025-06-22,CUST1480,South,Headphones,Electronics,2,1925.57,3851.14,Cancelled,Rahul
104384,2025-11-24,CUST0415,West,Notebook,Stationery,9,281.08,2529.72,Returned,Rahul
104385,2025-09-26,CUST1376,South,Book,Stationery,7,72.85,509.95,Cancelled,Arjun
104386,2025-04-03,CUST0442,South,Pen,Stationery,8,220.62,1764.96,Completed,Sneha
104387,2025-12-22,CUST0380,South,Jacket,Fashion,9,2320.79,20887.11,Completed,Neha
104388,2025-10-20,CUST0575,East,Mouse,Electronics,3,1304.84,3914.52,Cancelled,Rahul
104389,2025-01-01,CUST0803,West,Refrigerator,Home Appliances,9,15319.69,137877.21,Completed,Karan
104390,2025-07-08,CUST0570,East,Mouse,Electronics,6,1735.59,10413.54,Cancelled,Rahul
104391,2025-01-02,CUST0105,West,T-Shirt,Fashion,2,931.58,1863.16,Completed,Neha
104392,2025-08-09,CUST0973,West,Smartphone,Electronics,3,2772.89,8318.67,Completed,Karan
104393,2025-10-07,CUST0779,North,Headphones,Electronics,8,3108.07,24864.56,Completed,Arjun
104394,2025-07-07,CUST0123,South,Notebook,Stationery,2,113.46,226.92,Completed,Arjun
104395,2025-04-18,CUST0611,South,Jacket,Fashion,5,2889.16,14445.8,Completed,Rahul
104396,2025-07-05,CUST1115,South,Refrigerator,Home Appliances,10,4229.97,42299.7,Completed,Karan
104397,2025-02-09,CUST0813,West,Backpack,Stationery,4,208.61,834.44,Completed,Karan
104398,2025-07-21,CUST0312,East,Book,Stationery,2,245.16,490.32,Completed,Neha
104399,2025-05-26,CUST1368,South,Pen,Stationery,10,43.57,435.7,Completed,Priya
104400,2025-11-30,CUST1449,West,Keyboard,Electronics,4,1643.57,6574.28,Cancelled,Amit
104401,2025-12-20,CUST0201,South,Refrigerator,Home Appliances,1,14553.26,14553.26,Completed,Arjun
104402,2025-07-05,CUST0652,North,Notebook,Stationery,3,271.6,814.8,Completed,Amit
104403,2025-07-13,CUST0312,West,Jacket,Fashion,10,2758.61,27586.1,Cancelled,Sneha
104404,2025-09-27,CUST0875,East,Laptop,Electronics,1,2801.53,2801.53,Completed,Arjun
104405,2025-01-04,CUST0607,South,Laptop,Electronics,3,4398.37,13195.11,Completed,Priya
104406,2025-04-13,CUST1047,East,Pen,Stationery,10,336.86,3368.6,Returned,Arjun
104407,2025-01-13,CUST0853,South,Washing Machine,Home Appliances,5,2379.24,11896.2,Completed,Karan
104408,2025-03-17,CUST0156,South,Jacket,Fashion,4,2575.44,10301.76,Completed,Rahul
104409,2025-10-20,CUST0400,North,T-Shirt,Fashion,4,2367.72,9470.88,Completed,Karan
104410,2025-11-25,CUST0032,South,Keyboard,Electronics,2,4101.14,8202.28,Cancelled,Sneha
104411,2025-01-14,CUST0709,East,Smartphone,Electronics,4,3475.5,13902.0,Cancelled,Arjun
104412,2025-04-30,CUST0456,West,Book,Stationery,5,279.63,1398.15,Cancelled,Meera
104413,2025-06-12,CUST0731,North,Headphones,Electronics,8,3087.1,24696.8,Completed,Priya
104414,2025-05-30,CUST1186,West,Television,Home Appliances,9,14205.01,127845.09,Completed,Rahul
104415,2025-10-28,CUST1393,North,Headphones,Electronics,3,714.01,2142.03,Completed,Meera
104416,2025-03-22,CUST0855,South,Book,Stationery,2,486.65,973.3,Completed,Amit
104417,2025-12-31,CUST0279,North,Shoes,Fashion,8,2262.68,18101.44,Completed,Priya
104418,2025-05-07,CUST1410,West,Television,Home Appliances,5,5533.59,27667.95,Completed,Rahul
104419,2025-03-19,CUST0491,West,Pen,Stationery,10,210.77,2107.7,Completed,Karan
104420,2025-07-21,CUST0727,North,Shoes,Fashion,4,1549.13,6196.52,Completed,Karan
104421,2025-09-26,CUST0040,West,Television,Home Appliances,9,15392.79,138535.11,Completed,Amit
104422,2025-07-30,CUST1343,West,Pen,Stationery,2,157.99,315.98,Cancelled,Amit
104423,2025-05-20,CUST1375,South,Shoes,Fashion,6,2928.87,17573.22,Completed,Sneha
104424,2025-04-19,CUST0956,South,Headphones,Electronics,2,3006.92,6013.84,Completed,Amit
104425,2025-08-29,CUST1173,West,Keyboard,Electronics,5,1800.23,9001.15,Completed,Priya
104426,2025-01-06,CUST0061,West,Book,Stationery,8,471.03,3768.24,Completed,Sneha
104427,2025-12-12,CUST0997,West,Pen,Stationery,9,210.14,1891.26,Completed,Karan
104428,2025-08-15,CUST0277,West,Backpack,Stationery,7,473.9,3317.3,Completed,Amit
104429,2025-01-04,CUST1144,East,Jacket,Fashion,5,489.9,2449.5,Completed,Neha
104430,2025-07-02,CUST0272,North,Notebook,Stationery,9,326.92,2942.28,Completed,Neha
104431,2025-03-12,CUST0811,North,Washing Machine,Home Appliances,2,8640.92,17281.84,Completed,Meera
104432,2025-05-29,CUST1145,East,T-Shirt,Fashion,7,1372.46,9607.22,Completed,Priya
104433,2025-02-05,CUST0942,North,Notebook,Stationery,7,245.54,1718.78,Completed,Priya
104434,2025-05-18,CUST0321,West,Washing Machine,Home Appliances,4,10262.21,41048.84,Cancelled,Neha
104435,2025-07-03,CUST0493,North,Smartphone,Electronics,10,3932.93,39329.3,Completed,Arjun
104436,2025-04-07,CUST0371,South,Mouse,Electronics,9,4917.58,44258.22,Cancelled,Karan
104437,2025-11-05,CUST1002,North,Laptop,Electronics,2,1642.81,3285.62,Completed,Sneha
104438,2025-12-01,CUST0921,South,Jacket,Fashion,4,2081.49,8325.96,Completed,Amit
104439,2025-06-08,CUST0747,South,Backpack,Stationery,9,52.57,473.13,Returned,Sneha
104440,2025-02-18,CUST0065,West,Backpack,Stationery,4,312.61,1250.44,Cancelled,Karan
104441,2025-07-25,CUST1109,East,Headphones,Electronics,8,1425.17,11401.36,Returned,Amit
104442,2025-06-10,CUST0880,North,Shoes,Fashion,8,2905.85,23246.8,Cancelled,Amit
104443,2025-09-15,CUST1353,South,Notebook,Stationery,2,450.96,901.92,Completed,Priya
104444,2025-08-25,CUST0371,West,Book,Stationery,7,173.73,1216.11,Completed,Karan
104445,2025-06-19,CUST0901,South,Laptop,Electronics,1,1686.61,1686.61,Completed,Priya
104446,2025-12-22,CUST0328,East,Washing Machine,Home Appliances,6,16375.12,98250.72,Completed,Rahul
104447,2025-11-16,CUST1314,North,Smartphone,Electronics,8,3911.63,31293.04,Returned,Rahul
104448,2025-01-14,CUST1307,North,Shoes,Fashion,10,2661.72,26617.2,Completed,Sneha
104449,2025-04-27,CUST0127,North,Jeans,Fashion,4,1502.56,6010.24,Completed,Arjun
104450,2025-10-17,CUST0827,South,Refrigerator,Home Appliances,9,7096.43,63867.87,Completed,Priya
104451,2025-02-18,CUST0555,North,Pen,Stationery,5,282.77,1413.85,Completed,Amit
104452,2025-01-24,CUST0306,West,Shoes,Fashion,8,1234.86,9878.88,Cancelled,Priya
104453,2025-01-21,CUST0911,South,Keyboard,Electronics,5,4860.46,24302.3,Completed,Arjun
104454,2025-06-19,CUST0626,West,Refrigerator,Home Appliances,9,10562.75,95064.75,Completed,Neha
104455,2025-10-22,CUST1228,West,Jeans,Fashion,10,2191.31,21913.1,Cancelled,Sneha
104456,2025-07-30,CUST0836,North,Mouse,Electronics,8,3603.44,28827.52,Returned,Meera
104457,2025-12-08,CUST1489,West,Jacket,Fashion,9,2166.29,19496.61,Returned,Meera
104458,2025-10-28,CUST1426,West,Laptop,Electronics,6,1343.81,8062.86,Completed,Amit
104459,2025-06-15,CUST0400,South,Backpack,Stationery,8,77.78,622.24,Completed,Priya
104460,2025-05-12,CUST0126,West,Pen,Stationery,4,356.31,1425.24,Completed,Amit
104461,2025-02-20,CUST0838,South,Headphones,Electronics,2,1404.4,2808.8,Cancelled,Meera
104462,2025-01-01,CUST0897,East,T-Shirt,Fashion,8,2373.95,18991.6,Returned,Meera
104463,2025-06-16,CUST0019,South,Book,Stationery,8,226.39,1811.12,Cancelled,Karan
104464,2025-11-08,CUST0049,North,Television,Home Appliances,8,3988.4,31907.2,Completed,Priya
104465,2025-03-27,CUST0898,East,Backpack,Stationery,8,210.87,1686.96,Completed,Sneha
104466,2025-04-29,CUST1177,East,T-Shirt,Fashion,2,1309.55,2619.1,Completed,Karan
104467,2025-08-03,CUST0111,North,Pen,Stationery,8,80.53,644.24,Completed,Meera
104468,2025-08-12,CUST1271,East,Television,Home Appliances,1,13959.01,13959.01,Completed,Priya
104469,2025-04-05,CUST0805,East,Jeans,Fashion,1,2056.75,2056.75,Completed,Amit
104470,2025-03-21,CUST1377,East,Notebook,Stationery,2,435.27,870.54,Cancelled,Arjun
104471,2025-06-15,CUST0587,East,Backpack,Stationery,7,214.85,1503.95,Completed,Rahul
104472,2025-07-30,CUST1158,North,T-Shirt,Fashion,2,2136.5,4273.0,Completed,Neha
104473,2025-08-27,CUST1127,East,Television,Home Appliances,7,18356.27,128493.89,Completed,Priya
104474,2025-08-20,CUST0460,West,Television,Home Appliances,1,19117.86,19117.86,Completed,Arjun
104475,2025-07-10,CUST0274,South,Backpack,Stationery,5,191.31,956.55,Completed,Priya
104476,2025-06-28,CUST1364,North,Keyboard,Electronics,1,4968.06,4968.06,Returned,Amit
104477,2025-01-19,CUST1152,South,T-Shirt,Fashion,10,2849.55,28495.5,Completed,Karan
104478,2025-06-25,CUST1380,South,Shoes,Fashion,3,2362.83,7088.49,Completed,Sneha
104479,2025-08-09,CUST0052,East,Notebook,Stationery,7,138.32,968.24,Completed,Rahul
104480,2025-09-05,CUST1203,South,Jeans,Fashion,2,1225.37,2450.74,Completed,Sneha
104481,2025-09-24,CUST0513,North,Mouse,Electronics,4,2635.8,10543.2,Completed,Rahul
104482,2025-05-09,CUST0685,East,Notebook,Stationery,5,387.31,1936.55,Completed,Meera
104483,2025-05-18,CUST0854,East,Notebook,Stationery,2,114.73,229.46,Completed,Arjun
104484,2025-08-09,CUST0687,West,Headphones,Electronics,3,4723.29,14169.87,Completed,Rahul
104485,2025-08-19,CUST0081,East,Television,Home Appliances,5,18156.0,90780.0,Returned,Amit
104486,2025-03-27,CUST1194,South,Headphones,Electronics,9,3609.45,32485.05,Completed,Karan
104487,2025-12-04,CUST0515,West,Mouse,Electronics,10,4458.75,44587.5,Completed,Karan
104488,2025-09-07,CUST1232,West,Smartphone,Electronics,7,2818.97,19732.79,Completed,Amit
104489,2025-10-31,CUST1246,East,Headphones,Electronics,9,2938.28,26444.52,Completed,Amit
104490,2025-05-25,CUST1459,East,Headphones,Electronics,1,1366.66,1366.66,Completed,Amit
104491,2025-12-30,CUST0454,North,Laptop,Electronics,6,2194.95,13169.7,Returned,Arjun
104492,2025-02-05,CUST0200,South,Smartphone,Electronics,2,4000.52,8001.04,Completed,Karan
104493,2025-02-08,CUST0330,North,Book,Stationery,3,481.18,1443.54,Returned,Meera
104494,2025-03-18,CUST1446,North,Pen,Stationery,3,262.75,788.25,Completed,Neha
104495,2025-05-17,CUST1274,North,Notebook,Stationery,1,239.38,239.38,Completed,Sneha
104496,2025-10-24,CUST0305,East,Smartphone,Electronics,7,520.25,3641.75,Completed,Priya
104497,2025-12-18,CUST0725,South,Jacket,Fashion,6,1368.31,8209.86,Completed,Priya
104498,2025-09-20,CUST1294,East,Backpack,Stationery,6,255.66,1533.96,Completed,Karan
104499,2025-09-14,CUST1167,South,Shoes,Fashion,5,858.34,4291.7,Completed,Priya
104500,2025-07-17,CUST0296,North,Pen,Stationery,6,38.94,233.64,Completed,Rahul
104501,2025-03-17,CUST0556,South,Refrigerator,Home Appliances,1,9963.51,9963.51,Completed,Priya
104502,2025-12-09,CUST1165,North,Washing Machine,Home Appliances,2,17959.41,35918.82,Cancelled,Sneha
104503,2025-03-02,CUST1033,East,Pen,Stationery,6,281.16,1686.96,Completed,Neha
104504,2025-07-08,CUST0556,North,Washing Machine,Home Appliances,1,10843.49,10843.49,Cancelled,Meera
104505,2025-08-10,CUST1254,South,Shoes,Fashion,10,681.56,6815.6,Completed,Neha
104506,2025-03-14,CUST0939,South,Washing Machine,Home Appliances,10,8880.95,88809.5,Completed,Rahul
104507,2025-03-31,CUST0963,North,Washing Machine,Home Appliances,9,5483.17,49348.53,Completed,Karan
104508,2025-11-07,CUST1442,North,Mouse,Electronics,4,3258.6,13034.4,Returned,Meera
104509,2025-01-10,CUST0181,South,Smartphone,Electronics,3,4523.08,13569.24,Completed,Amit
104510,2025-01-10,CUST0274,South,Notebook,Stationery,10,162.18,1621.8,Completed,Karan
104511,2025-12-08,CUST0438,North,Jacket,Fashion,4,2375.45,9501.8,Completed,Karan
104512,2025-04-22,CUST0382,West,Television,Home Appliances,2,1582.36,3164.72,Completed,Priya
104513,2025-11-23,CUST0103,South,Backpack,Stationery,8,431.24,3449.92,Completed,Meera
104514,2025-03-11,CUST0106,East,Jacket,Fashion,8,2008.52,16068.16,Completed,Amit
104515,2025-05-09,CUST0506,South,Shoes,Fashion,9,845.29,7607.61,Cancelled,Rahul
104516,2025-08-17,CUST0961,South,Book,Stationery,2,328.36,656.72,Cancelled,Sneha
104517,2025-06-16,CUST0434,West,Refrigerator,Home Appliances,5,3706.87,18534.35,Returned,Rahul
104518,2025-09-10,CUST0977,South,Washing Machine,Home Appliances,3,7841.58,23524.74,Cancelled,Meera
104519,2025-06-23,CUST0099,West,Pen,Stationery,6,234.03,1404.18,Returned,Sneha
104520,2025-05-25,CUST1078,North,Refrigerator,Home Appliances,2,18778.01,37556.02,Completed,Amit
104521,2025-04-28,CUST1193,South,Television,Home Appliances,7,4602.48,32217.36,Completed,Meera
104522,2025-12-08,CUST0585,South,T-Shirt,Fashion,1,2322.74,2322.74,Completed,Neha
104523,2025-01-29,CUST0786,West,Jeans,Fashion,8,2307.89,18463.12,Completed,Rahul
104524,2025-01-28,CUST0308,North,T-Shirt,Fashion,3,2006.6,6019.8,Completed,Priya
104525,2025-07-30,CUST0912,South,Backpack,Stationery,10,476.12,4761.2,Completed,Priya
104526,2025-02-10,CUST0461,North,Notebook,Stationery,7,378.22,2647.54,Completed,Karan
104527,2025-10-14,CUST0687,South,T-Shirt,Fashion,2,521.34,1042.68,Completed,Sneha
104528,2025-04-20,CUST1013,South,Laptop,Electronics,10,1763.53,17635.3,Completed,Rahul
104529,2025-10-26,CUST0777,North,Notebook,Stationery,9,459.33,4133.97,Completed,Meera
104530,2025-11-20,CUST0315,West,Book,Stationery,8,285.9,2287.2,Completed,Priya
104531,2025-04-02,CUST1034,South,Laptop,Electronics,2,3840.6,7681.2,Completed,Amit
104532,2025-09-08,CUST0663,North,Notebook,Stationery,6,61.19,367.14,Completed,Amit
104533,2025-12-10,CUST0029,East,Backpack,Stationery,2,323.58,647.16,Completed,Karan
104534,2025-12-04,CUST0358,South,Jacket,Fashion,3,964.11,2892.33,Cancelled,Karan
104535,2025-03-07,CUST1269,North,Backpack,Stationery,6,357.81,2146.86,Cancelled,Neha
104536,2025-10-28,CUST0952,West,Headphones,Electronics,2,2554.87,5109.74,Completed,Priya
104537,2025-05-12,CUST0422,West,Television,Home Appliances,4,17428.26,69713.04,Completed,Arjun
104538,2025-09-12,CUST0910,West,Pen,Stationery,8,346.33,2770.64,Completed,Rahul
104539,2025-06-15,CUST0099,West,Pen,Stationery,9,430.02,3870.18,Completed,Amit
104540,2025-01-01,CUST0964,South,Jacket,Fashion,10,458.02,4580.2,Completed,Rahul
104541,2025-10-23,CUST1222,East,Keyboard,Electronics,2,4731.67,9463.34,Completed,Karan
104542,2025-09-12,CUST1370,North,Backpack,Stationery,7,310.04,2170.28,Completed,Priya
104543,2025-04-28,CUST0755,South,Book,Stationery,3,159.12,477.36,Completed,Neha
104544,2025-04-11,CUST0793,North,Smartphone,Electronics,3,2067.19,6201.57,Completed,Sneha
104545,2025-06-13,CUST1494,East,Jacket,Fashion,7,1570.94,10996.58,Completed,Priya
104546,2025-04-25,CUST1337,North,Keyboard,Electronics,3,2851.66,8554.98,Cancelled,Arjun
104547,2025-07-13,CUST0181,North,Jacket,Fashion,2,713.56,1427.12,Completed,Neha
104548,2025-07-22,CUST0361,South,Notebook,Stationery,2,390.05,780.1,Completed,Karan
104549,2025-01-20,CUST1195,North,T-Shirt,Fashion,10,2628.97,26289.7,Completed,Sneha
104550,2025-02-01,CUST1336,South,Backpack,Stationery,4,499.44,1997.76,Completed,Rahul
104551,2025-07-19,CUST0531,East,Laptop,Electronics,6,3554.7,21328.2,Completed,Meera
104552,2025-04-15,CUST1340,North,Headphones,Electronics,9,986.42,8877.78,Cancelled,Neha
104553,2025-03-23,CUST0989,West,Notebook,Stationery,10,219.5,2195.0,Cancelled,Sneha
104554,2025-02-01,CUST0686,North,Backpack,Stationery,8,245.03,1960.24,Completed,Amit
104555,2025-11-06,CUST0787,East,Book,Stationery,3,352.83,1058.49,Completed,Rahul
104556,2025-10-21,CUST0507,West,Book,Stationery,1,335.29,335.29,Cancelled,Priya
104557,2025-04-10,CUST0965,North,Refrigerator,Home Appliances,7,10676.98,74738.86,Completed,Rahul
104558,2025-10-02,CUST0589,East,Smartphone,Electronics,7,3910.3,27372.1,Completed,Meera
104559,2025-09-27,CUST0545,West,Smartphone,Electronics,10,4958.72,49587.2,Completed,Sneha
104560,2025-02-13,CUST0969,South,Mouse,Electronics,6,4084.24,24505.44,Completed,Sneha
104561,2025-07-08,CUST0741,West,T-Shirt,Fashion,3,816.32,2448.96,Completed,Sneha
104562,2025-12-08,CUST0310,West,Book,Stationery,7,113.58,795.06,Completed,Rahul
104563,2025-10-06,CUST0899,South,Refrigerator,Home Appliances,6,19059.96,114359.76,Completed,Neha
104564,2025-03-22,CUST0841,North,Jacket,Fashion,5,1556.39,7781.95,Cancelled,Meera
104565,2025-06-14,CUST0070,South,Jacket,Fashion,5,2092.49,10462.45,Completed,Neha
104566,2025-06-30,CUST1487,East,Laptop,Electronics,2,4994.2,9988.4,Completed,Amit
104567,2025-06-29,CUST0053,North,Pen,Stationery,7,375.22,2626.54,Completed,Amit
104568,2025-11-25,CUST1139,South,Shoes,Fashion,2,204.22,408.44,Completed,Meera
104569,2025-10-29,CUST0435,South,Jeans,Fashion,8,1418.68,11349.44,Completed,Arjun
104570,2025-06-01,CUST0796,North,Notebook,Stationery,7,397.19,2780.33,Completed,Neha
104571,2025-10-21,CUST0837,West,Washing Machine,Home Appliances,8,9411.03,75288.24,Completed,Meera
104572,2025-03-29,CUST1029,East,Refrigerator,Home Appliances,7,18477.67,129343.69,Completed,Priya
104573,2025-05-29,CUST0424,South,Shoes,Fashion,3,812.02,2436.06,Completed,Sneha
104574,2025-05-29,CUST0018,North,Headphones,Electronics,3,1018.87,3056.61,Returned,Amit
104575,2025-01-14,CUST1279,South,Jacket,Fashion,3,2304.34,6913.02,Cancelled,Arjun
104576,2025-10-28,CUST0997,South,Television,Home Appliances,2,6123.94,12247.88,Completed,Arjun
104577,2025-06-12,CUST1190,East,Book,Stationery,10,275.66,2756.6,Completed,Priya
104578,2025-04-29,CUST0797,South,Pen,Stationery,8,488.95,3911.6,Completed,Meera
104579,2025-11-01,CUST1399,North,Jacket,Fashion,5,1616.7,8083.5,Returned,Sneha
104580,2025-11-20,CUST1254,North,Book,Stationery,4,74.35,297.4,Returned,Karan
104581,2025-10-17,CUST0656,West,Book,Stationery,7,136.72,957.04,Completed,Karan
104582,2025-08-13,CUST1312,West,Backpack,Stationery,8,153.28,1226.24,Completed,Neha
104583,2025-02-07,CUST1272,East,Jacket,Fashion,8,1233.73,9869.84,Returned,Meera
104584,2025-12-09,CUST1102,West,Jeans,Fashion,8,1859.36,14874.88,Completed,Rahul
104585,2025-01-07,CUST0655,North,Laptop,Electronics,1,1956.59,1956.59,Completed,Priya
104586,2025-07-06,CUST0583,East,Notebook,Stationery,7,174.6,1222.2,Completed,Priya
104587,2025-05-29,CUST0838,West,Washing Machine,Home Appliances,5,18585.61,92928.05,Cancelled,Meera
104588,2025-05-07,CUST0114,South,Smartphone,Electronics,4,3245.3,12981.2,Completed,Neha
104589,2025-08-30,CUST0643,East,T-Shirt,Fashion,6,1915.09,11490.54,Completed,Rahul
104590,2025-01-01,CUST1076,South,Television,Home Appliances,2,12293.81,24587.62,Completed,Sneha
104591,2025-08-27,CUST0871,West,Notebook,Stationery,8,492.43,3939.44,Completed,Meera
104592,2025-09-21,CUST1485,West,Notebook,Stationery,10,327.79,3277.9,Cancelled,Arjun
104593,2025-10-19,CUST1022,North,Book,Stationery,10,259.77,2597.7,Returned,Amit
104594,2025-12-05,CUST0095,South,Headphones,Electronics,5,4981.79,24908.95,Completed,Arjun
104595,2025-01-09,CUST0905,West,Television,Home Appliances,1,14039.1,14039.1,Completed,Rahul
104596,2025-03-23,CUST0708,North,Pen,Stationery,3,235.35,706.05,Completed,Amit
104597,2025-08-06,CUST1024,East,Jeans,Fashion,2,2265.94,4531.88,Completed,Meera
104598,2025-08-15,CUST0338,North,T-Shirt,Fashion,10,1743.21,17432.1,Cancelled,Sneha
104599,2025-01-18,CUST1037,North,Mouse,Electronics,9,2571.59,23144.31,Completed,Sneha
104600,2025-07-06,CUST0401,South,T-Shirt,Fashion,9,2457.96,22121.64,Completed,Meera
104601,2025-11-14,CUST0760,East,Washing Machine,Home Appliances,9,5121.58,46094.22,Cancelled,Amit
104602,2025-07-29,CUST1242,South,Shoes,Fashion,4,2585.76,10343.04,Completed,Priya
104603,2025-10-08,CUST0497,South,Television,Home Appliances,2,7033.87,14067.74,Cancelled,Rahul
104604,2025-10-13,CUST0319,East,Pen,Stationery,4,235.9,943.6,Completed,Rahul
104605,2025-09-03,CUST0495,East,Shoes,Fashion,4,1524.77,6099.08,Cancelled,Arjun
104606,2025-09-28,CUST0762,West,Television,Home Appliances,1,16748.66,16748.66,Completed,Karan
104607,2025-08-05,CUST0908,West,Washing Machine,Home Appliances,9,18648.43,167835.87,Completed,Arjun
104608,2025-07-24,CUST0973,South,Pen,Stationery,7,42.05,294.35,Completed,Sneha
104609,2025-06-17,CUST0596,East,Jacket,Fashion,4,2258.04,9032.16,Cancelled,Sneha
104610,2025-01-07,CUST0602,East,Backpack,Stationery,3,189.82,569.46,Completed,Priya
104611,2025-09-28,CUST0917,West,Mouse,Electronics,6,4126.66,24759.96,Completed,Meera
104612,2025-01-24,CUST1079,East,Jeans,Fashion,8,1961.99,15695.92,Completed,Priya
104613,2025-08-28,CUST0621,West,Headphones,Electronics,2,2164.32,4328.64,Completed,Arjun
104614,2025-12-15,CUST0235,East,Mouse,Electronics,2,2426.55,4853.1,Completed,Sneha
104615,2025-05-26,CUST0035,North,Backpack,Stationery,2,130.86,261.72,Completed,Sneha
104616,2025-06-09,CUST0688,North,Laptop,Electronics,1,4422.57,4422.57,Completed,Rahul
104617,2025-10-20,CUST1276,East,Television,Home Appliances,8,1438.97,11511.76,Returned,Arjun
104618,2025-08-12,CUST1330,North,Jeans,Fashion,10,877.59,8775.9,Completed,Amit
104619,2025-04-22,CUST0827,North,Television,Home Appliances,7,5012.15,35085.05,Completed,Rahul
104620,2025-02-19,CUST0993,East,Jeans,Fashion,6,2359.4,14156.4,Completed,Neha
104621,2025-06-01,CUST1317,West,Washing Machine,Home Appliances,2,15864.61,31729.22,Completed,Arjun
104622,2025-01-21,CUST1495,East,Notebook,Stationery,10,36.9,369.0,Completed,Neha
104623,2025-10-06,CUST0855,South,Headphones,Electronics,9,4405.01,39645.09,Completed,Sneha
104624,2025-07-12,CUST0225,South,Headphones,Electronics,1,3593.41,3593.41,Completed,Meera
104625,2025-10-30,CUST1027,East,Refrigerator,Home Appliances,8,16668.06,133344.48,Cancelled,Arjun
104626,2025-11-17,CUST1118,North,Smartphone,Electronics,1,1534.2,1534.2,Completed,Priya
104627,2025-02-21,CUST0781,North,Television,Home Appliances,2,7931.85,15863.7,Completed,Arjun
104628,2025-02-27,CUST0318,North,Notebook,Stationery,6,230.81,1384.86,Completed,Priya
104629,2025-08-20,CUST0809,West,Washing Machine,Home Appliances,7,12276.57,85935.99,Cancelled,Rahul
104630,2025-09-08,CUST0574,North,Jacket,Fashion,10,2837.09,28370.9,Completed,Amit
104631,2025-11-30,CUST0452,East,Book,Stationery,8,453.8,3630.4,Cancelled,Meera
104632,2025-03-30,CUST0784,East,Keyboard,Electronics,1,4522.13,4522.13,Completed,Karan
104633,2025-05-16,CUST0538,East,Book,Stationery,7,179.82,1258.74,Completed,Arjun
104634,2025-09-14,CUST1297,West,Jeans,Fashion,6,2110.12,12660.72,Completed,Arjun
104635,2025-12-11,CUST1175,East,Jeans,Fashion,5,441.67,2208.35,Cancelled,Meera
104636,2025-08-08,CUST0277,East,Headphones,Electronics,10,2776.92,27769.2,Completed,Neha
104637,2025-06-16,CUST0338,North,Notebook,Stationery,10,208.24,2082.4,Cancelled,Meera
104638,2025-12-13,CUST0248,North,Book,Stationery,8,155.03,1240.24,Completed,Karan
104639,2025-04-08,CUST0722,West,Smartphone,Electronics,7,3622.06,25354.42,Completed,Sneha
104640,2025-04-12,CUST0294,South,Jeans,Fashion,7,441.68,3091.76,Completed,Priya
104641,2025-12-19,CUST0738,North,Television,Home Appliances,5,18838.23,94191.15,Completed,Amit
104642,2025-11-18,CUST0742,West,Jeans,Fashion,3,2638.05,7914.15,Cancelled,Sneha
104643,2025-09-15,CUST1308,East,Headphones,Electronics,7,4561.77,31932.39,Completed,Karan
104644,2025-08-30,CUST0148,West,Television,Home Appliances,1,9333.43,9333.43,Completed,Neha
104645,2025-04-19,CUST1001,East,Shoes,Fashion,3,2038.41,6115.23,Completed,Neha
104646,2025-05-07,CUST0500,West,Washing Machine,Home Appliances,8,4008.79,32070.32,Cancelled,Rahul
104647,2025-08-11,CUST1259,North,Backpack,Stationery,7,230.7,1614.9,Returned,Priya
104648,2025-11-24,CUST1447,South,Jacket,Fashion,9,2914.69,26232.21,Cancelled,Rahul
104649,2025-02-07,CUST0413,South,Jeans,Fashion,10,1909.61,19096.1,Completed,Meera
104650,2025-05-14,CUST1453,East,Television,Home Appliances,7,8768.52,61379.64,Returned,Sneha
104651,2025-11-27,CUST1027,West,Washing Machine,Home Appliances,7,18053.72,126376.04,Cancelled,Amit
104652,2025-12-31,CUST0423,East,Refrigerator,Home Appliances,7,3345.4,23417.8,Completed,Amit
104653,2025-04-17,CUST1136,West,T-Shirt,Fashion,5,315.45,1577.25,Completed,Priya
104654,2025-07-23,CUST0825,North,Shoes,Fashion,9,244.03,2196.27,Completed,Amit
104655,2025-01-30,CUST0245,West,Refrigerator,Home Appliances,7,3568.27,24977.89,Completed,Sneha
104656,2025-12-09,CUST0494,South,Refrigerator,Home Appliances,2,7718.62,15437.24,Completed,Priya
104657,2025-02-14,CUST0651,East,Jacket,Fashion,4,928.25,3713.0,Completed,Arjun
104658,2025-04-04,CUST0483,South,Book,Stationery,9,221.71,1995.39,Completed,Karan
104659,2025-12-01,CUST0358,West,Book,Stationery,3,216.99,650.97,Completed,Meera
